1400;1735891226
100000;1735891226
10;1735891226
40000;1735891226
52590;1735891226
61480;1735891226
90930;1735891226
51120;1735891226
50000;1735891226
2000;1735891226
50000;1735891226
40000;1735891226
21960;1735891226
450;1735891226
12000;1735891226
2600;1735891226
20000;1735891226
23500;1735891226
34000;1735891226
4000;1735891226
6000;1735891226
100000;1735891226
5000;1735891226
16000;1735891226
3000;1735891226
100000;1735891226
38000;1735891226
33000;1735891226
200000;1735891226
140282;1735891226
2383;1735891226
40000;1735891226
107335;1735891226
1000;1735891226
170;1735891226
100;1735891226
10;1735891226
5000;1735891226
45;1735891226
142620;1735891226
750;1735891226
40000;1735891226
51200;1735891226
600000;1735891226
20000;1735891226
300000;1735891226
16000;1735891226
40000;1735891226
100000;1735891226
40000;1735891226
1000;1735891226
4;1735891226
60000;1735891226
200;1735891226
243503;1735891226
98716;1735891226
75000;1735891226
40000;1735891226
709360;1735891226
324500;1735891226
966140;1735891226
200000;1735891226
45000;1735891226
400000;1735891226
356497;1735891226
600000;1735891226
100000;1735891226
7500;1735891226
25000;1735891226
10000;1735891226
100000;1735891226
80000;1735891226
100000;1735891226
30000;1735891226
25000;1735891226
1522500;1735891226
96440;1735891226
25000;1735891226
500130;1735891226
49000;1735891226
300000;1735891226
6930;1735891226
4000;1735891226
3000;1735891226
100000;1735891226
400;1735891226
1000;1735891226
70000;1735891226
814670;1735891226
380330;1735891226
8000;1735891226
15000;1735891226
5000;1735891226
591669;1735891226
408331;1735891226
500;1735891226
35000;1735891226
6000;1735891226
342000;1735891226
20000;1735891226
60000;1735891226
17142;1735891226
111026;1735891226
999999;1735891226
999999;1735891226
999999;1735891226
1135470;1735891226
60462;1735891226
4000;1735891226
500;1735891226
100000;1735891226
3846;1735891226
900;1735891226
180000;1735891226
15;1735891226
400000;1735891226
32000;1735891226
150000;1735891226
1617707;1735891226
2090900;1735891226
1000000;1735891226
2687125;1735891226
25888;1735891226
999999;1735891226
999999;1735891226
78382;1735891226
200000;1735891226
10000;1735891226
10000;1735891226
500000;1735891226
1618;1735891226
20000;1735891226
50382;1735891226
10000;1735891226
10000;1735891226
20000;1735891226
19000;1735891226
7724;1735891226
100000;1735891226
8000;1735891226
30000;1735891226
100000;1735891226
10000;1735891226
25000;1735891226
400000;1735891226
60000;1735891226
185185;1735891226
4000;1735891226
50000;1735891226
5000;1735891226
12000;1735891226
393709;1735891226
606291;1735891226
6000;1735891226
387708;1735891226
112292;1735891226
43000;1735891226
10000;1735891226
46000;1735891226
200000;1735891226
588707;1735891226
999999;1735891226
800000;1735891226
788860;1735891226
800000;1735891226
22434;1735891226
32000;1735891226
740000;1735891226
5566;1735891226
1500000;1735891226
800000;1735891226
454557;1735891226
160316;1735891226
25000;1735891226
20;1735891226
2054541;1735891226
5000000;1735891226
100000;1735891226
200000;1735891226
195000;1735891226
100000;1735891226
400000;1735891226
1959809;1735891226
1959809;1735891226
1206964;1735891226
1823876;1735891226
135933;1735891226
25928;1735891226
1000000;1735891226
100000;1735891226
200000;1735891226
70000;1735891226
86035;1735891226
1403111;1735891226
230000;1735891226
1053100;1735891226
3547115;1735891226
17810177;1735891226
563317;1735891226
1000000;1735891226
250000;1735891226
500000;1735891226
100000;1735891226
44000;1735891226
542683;1735891226
100000;1735891226
79121;1735891226
130000;1735891226
250000;1735891226
4476744;1735891226
523256;1735891226
5000000;1735891226
500000;1735891226
500000;1735891226
500000;1735891226
500000;1735891226
500000;1735891226
500000;1735891226
232928;1735891226
2189822;1735891227
7810177;1735891227
2189822;1735891227
833333;1735891227
416000;1735891227
5000;1735891227
16555844;1735891227
3000000;1735891227
100000;1735891227
10000;1735891227
5000000;1735891227
52000;1735891227
300000;1735891227
90000;1735891227
50000;1735891227
207317;1735891227
500000;1735891227
333000;1735891227
82500;1735891227
310000;1735891227
1000000;1735891227
480000;1735891227
50000;1735891227
200000;1735891227
100000;1735891227
8135182;1735891227
1864818;1735891227
2420879;1735891227
50000;1735891227
1000000;1735891227
400000;1735891227
200000;1735891227
50000;1735891227
80000;1735891227
50000;1735891227
170000;1735891227
41700;1735891227
50000;1735891227
50000;1735891227
1000000;1735891227
139230;1735891227
5000;1735891227
13229;1735891227
400000;1735891227
12015143;1735891227
7984856;1735891227
60000;1735891227
600000;1735891227
600000;1735891227
600000;1735891227
166666;1735891227
50000;1735891227
2000000;1735891227
169100;1735891227
50000;1735891227
192302;1735891227
350000;1735891227
50000;1735891227
100000;1735891227
100000;1735891227
208333;1735891227
400000;1735891227
1000000;1735891227
100000;1735891227
45000;1735891227
100000;1735891227
500000;1735891227
43580;1735891227
31000;1735891227
180000;1735891227
180000;1735891227
180000;1735891227
180000;1735891227
300000;1735891227
10000;1735891227
4900;1735891227
100000;1735891227
900;1735891227
999999;1735891227
1000000;1735891227
50000;1735891227
16250;1735891227
400000;1735891227
5000;1735891227
200000;1735891227
100000;1735891227
500000;1735891227
92113;1735891227
107887;1735891227
5000;1735891227
1000024;1735891227
255000;1735891227
200000;1735891227
200000;1735891227
10000;1735891227
650000;1735891227
100000;1735891227
200000;1735891227
200000;1735891227
62500;1735891227
50000;1735891227
350000;1735891227
125000;1735891227
2000000;1735891227
160000;1735891227
500000;1735891227
200000;1735891227
500000;1735891227
500000;1735891227
100000;1735891227
50000;1735891227
500;1735891227
38000;1735891227
20000;1735891227
8000;1735891227
625000;1735891227
200000;1735891227
100001;1735891227
500000;1735891227
100000;1735891227
15000;1735891227
20000;1735891227
200000;1735891227
500000;1735891227
200000;1735891227
50000;1735891227
500000;1735891227
5000;1735891227
500000;1735891227
500000;1735891227
100000;1735891227
18687;1735891227
100000;1735891227
300000;1735891227
1200000;1735891227
280000;1735891227
250000;1735891227
80000;1735891227
1000000;1735891227
76960;1735891227
300000;1735891227
1000000;1735891227
100000;1735891227
300000;1735891227
150000;1735891227
51000;1735891227
416400;1735891227
480000;1735891227
2190040;1735891227
5309960;1735891227
3000000;1735891227
500000;1735891227
70000;1735891227
10000;1735891227
7693;1735891227
8339;1735891227
100000;1735891227
24960;1735891227
83000;1735891227
7350;1735891227
100000;1735891227
40000;1735891227
10000;1735891227
100000;1735891227
500000;1735891227
500000;1735891227
350000;1735891227
500000;1735891227
50000;1735891227
200000;1735891227
1050000;1735891227
660000;1735891227
10000;1735891227
50000;1735891227
500000;1735891227
208300;1735891227
300000;1735891227
8000;1735891227
10000;1735891227
4000000;1735891227
15000;1735891227
300000;1735891227
50000;1735891227
200000;1735891227
139300;1735891227
500000;1735891227
30000;1735891227
100000;1735891227
300000;1735891227
98097;1735891227
3401903;1735891227
300000;1735891227
100000;1735891227
50000;1735891227
12500;1735891227
2000000;1735891227
5000000;1735891227
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
135596;1735891228
364404;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
500000;1735891228
252780;1735891228
500000;1735891230
500000;1735891230
500000;1735891230
500000;1735891230
500000;1735891230
500000;1735891230
500000;1735891230
215000;1735891232
217000;1735891232
368000;1735891232
60000;1735891232
40000;1735891232
2000000;1735891232
100000;1735891232
100000;1735891232
185000;1735891232
632000;1735891232
10000;1735891232
50000;1735891232
2808000;1735891232
195000;1735891234
9146371;1735891234
3041444;1735891234
6104927;1735891234
3895073;1735891234
878114;1735891234
2444323;1735891234
5000000;1735891234
55676;1735891234
853628;1735891234
5090696;1735891234
4909303;1735891234
90697;1735891234
500;1735891234
2000000;1735891234
3000000;1735891234
2408802;1735891234
853633;1735891234
1000000;1735891246
6000000;1735891273
110000;1735891276
100000;1735891293
300000;1735891299
7000000;1735891305
247000;1735891314
104500;1735891315
176065;1735891317
300000;1735891317
4523935;1735891317
111000;1735891321
365065;1735891326
8634935;1735891326
1364965;1735891326
2000100;1735891326
3000000;1735891326
12634935;1735891326
7365063;1735891326
5000000;1735891326
100;1735891326
699999;1735891326
999999;1735891326
999999;1735891326
300000;1735891326
999999;1735891326
999999;1735891326
2634841;1735891326
365159;1735891326
150000;1735891326
51727;1735891326
20000;1735891329
100000;1735891337
3000000;1735891350
1600000;1735891357
450000;1735891358
250000;1735891365
50000;1735891365
200000;1735891379
180000;1735891386
500000;1735891398
2030000;1735891399
800000;1735891402
600000;1735891411
800000;1735891414
800000;1735891426
1000000;1735891438
350000;1735891443
5850000;1735891443
800000;1735891453
50000;1735891453
800000;1735891463
500000;1735891502
87500;1735891502
412500;1735891502
800000;1735891509
1000000;1735891515
800000;1735891518
999999;1735891522
1800000;1735891528
500000;1735891533
499999;1735891533
100000;1735891535
500000;1735891546
499999;1735891546
400000;1735891546
200000;1735891549
690000;1735891553
1000000;1735891557
550000;1735891558
35000;1735891558
18500;1735891558
180000;1735891562
999999;1735891566
999999;1735891574
100000;1735891622
24341;1735891622
42000;1735891622
233659;1735891622
500000;1735891626
45000;1735891642
150000;1735891646
360000;1735891659
300000;1735891659
205000;1735891659
1083118;1735891659
100;1735891659
1051782;1735891659
948151;1735891661
51849;1735891661
1000000;1735891700
948151;1735891721
4900000;1735891721
3151849;1735891721
1848151;1735891733
1500000;1735891733
5651849;1735891733
5000000;1735891734
999999;1735891743
8348151;1735891744
651849;1735891744
1348151;1735891744
5751849;1735891744
248151;1735891745
3751849;1735891745
5000000;1735891746
999999;1735891748
50000;1735891752
949999;1735891752
10050001;1735891754
7000000;1735891754
70000;1735891754
387500;1735891754
1537500;1735891754
954998;1735891754
45002;1735891754
500000;1735891754
500000;1735891754
100000;1735891754
200000;1735891754
100000;1735891754
500000;1735891754
100000;1735891754
9999999;1735891754
7954998;1735891754
2045001;1735891754
3155646;1735891754
15030;1735891754
500000;1735891754
1000000;1735891754
490000;1735891754
50000;1735891754
50000;1735891754
100;1735891754
87500;1735891754
42000;1735891754
79166;1735891754
4308324;1735891754
500000;1735891757
410;1735891760
349590;1735891760
1000000;1735891760
205000;1735891763
867;1735891765
4345;1735891765
4000;1735891765
170000;1735891765
250;1735891765
50000;1735891765
770538;1735891765
250000;1735891769
300000;1735891772
161000;1735891777
205000;1735891795
208333;1735891802
1000000;1735891810
208333;1735891824
10000;1735891830
42000;1735891835
208333;1735891835
40000;1735891841
44444;1735891846
4794789;1735891846
205211;1735891846
5000000;1735891846
5000000;1735891846
5000000;1735891846
2794789;1735891846
2205211;1735891846
794789;1735891846
4205211;1735891846
794789;1735891846
999999;1735891846
3205212;1735891846
5000000;1735891846
794788;1735891846
2000000;1735891846
158830;1735891846
2000000;1735891846
46382;1735891846
500000;1735891846
453617;1735891846
46383;1735891846
452559;1735891846
500000;1735891846
3000000;1735891847
5001058;1735891848
300000;1735891848
100000;1735891848
1698942;1735891848
208333;1735891848
5000000;1735891851
700800;1735891851
200000;1735891851
100;1735891851
1000000;1735891869
119500;1735891880
430035;1735891890
550000;1735891928
42000;1735891965
3000000;1735892006
500000;1735892065
732503;1735892072
100000;1735892123
150000;1735892128
63000;1735892142
137000;1735892142
100000;1735892168
62400;1735892180
770;1735892222
50000;1735892244
2000;1735892286
13000;1735892292
187000;1735892292
40000;1735892319
21333;1735892485
38667;1735892485
40400;1735892499
396733;1735892578
200;1735892579
10000;1735892582
2000000;1735892587
10;1735892611
70000;1735892612
396000;1735892625
41538;1735892639
108462;1735892639
200000;1735892680
200000;1735892718
76000;1735892736
1600000;1735892753
1200000;1735892775
360000;1735892776
80000;1735892785
100000;1735892801
500000;1735892863
37213;1735892867
120000;1735892888
406000;1735892958
296500;1735892961
50000;1735892992
247000;1735893001
350000;1735893012
240000;1735893047
40000;1735893087
100000;1735893110
240000;1735893114
100000;1735893175
41538;1735893185
29462;1735893185
10000;1735893219
119666;1735893239
30641;1735893239
50000;1735893261
50000;1735893272
50000;1735893280
500000;1735893285
1000000;1735893314
40000;1735893321
1951;1735893362
400000;1735893387
125000;1735893485
500000;1735893493
400000;1735893535
120000;1735893573
7200;1735893596
206333;1735893608
90000;1735893608
87500;1735893608
200000;1735893608
87500;1735893608
200000;1735893608
280000;1735893608
297000;1735893608
150000;1735893608
20000;1735893608
1500000;1735893608
500000;1735893608
15000;1735893608
5670051;1735893608
100;1735893608
696516;1735893608
56000;1735893679
10000;1735893687
140000;1735893726
42000;1735893771
20000;1735893774
800000;1735893774
125000;1735893801
56000;1735893829
363484;1735893837
136516;1735893837
248;1735893876
30000;1735893953
50000;1735893953
30000;1735893953
20000;1735893961
19359;1735894049
20641;1735894049
20000;1735894081
863484;1735894086
2136516;1735894086
187692;1735894164
1812308;1735894164
43750;1735894182
1000000;1735894230
150000;1735894251
121500;1735894335
400000;1735894360
60000;1735894369
300;1735894389
56539;1735894468
43461;1735894468
7500000;1735894597
150000;1735894611
100000;1735894651
36000;1735894711
800000;1735894712
200000;1735894712
40500;1735894712
38000;1735894733
3175692;1735894753
42000;1735894753
51000;1735894753
231308;1735894753
15;1735894769
6841984;1735894820
658016;1735894820
41666;1735894855
50000;1735894858
200000;1735894895
2000000;1735894909
2241984;1735894923
2758016;1735894923
1236216;1735894947
375;1735894947
375;1735894947
375;1735894947
375;1735894947
375;1735894947
375;1735894947
200000;1735894947
375;1735894947
375;1735894947
375;1735894947
192302;1735894947
199260;1735894947
168847;1735894947
9000;1735895030
200000;1735895036
280000;1735895166
100;1735895314
488677;1735895399
50000;1735895399
1229166;1735895399
65000;1735895399
41666;1735895399
220000;1735895399
100000;1735895399
150000;1735895399
333333;1735895399
66666;1735895399
100000;1735895399
41666;1735895399
83826;1735895399
200000;1735895409
87500;1735895409
87500;1735895409
265000;1735895409
25257;1735895443
31153;1735895455
10513;1735895455
600000;1735895456
400000;1735895460
4250;1735895490
135000;1735895497
100000;1735895497
315000;1735895497
1185000;1735895500
87500;1735895500
707500;1735895500
456539;1735895517
42000;1735895517
1000000;1735895517
205995;1735895517
41000;1735895517
5130134;1735895517
1124332;1735895517
41666;1735895530
29000;1735895551
999999;1735895561
999999;1735895569
42000;1735895579
42000;1735895584
999999;1735895613
999999;1735895620
100000;1735895620
999999;1735895625
30000;1735895632
249507;1735895637
7250493;1735895637
125000;1735895665
100000;1735895709
1400000;1735895727
1000000;1735895729
500000;1735895733
67;1735895740
145651;1735895748
2249439;1735895767
3333333;1735895767
208333;1735895767
41666;1735895767
42000;1735895767
100000;1735895767
1525229;1735895767
999999;1735895775
42000;1735895799
30038;1735895805
36962;1735895805
7500000;1735895813
1204793;1735895826
181622;1735895826
550000;1735895835
1000000;1735895837
18000000;1735895838
268377;1735895838
650000;1735895838
2000000;1735895838
100000;1735895838
800000;1735895838
50000;1735895838
100000;1735895838
200000;1735895838
100000;1735895838
13500;1735895838
1000000;1735895838
500000;1735895838
1430938;1735895838
4569062;1735895838
3907167;1735895838
2000000;1735895838
5000000;1735895838
100000;1735895838
220000;1735895838
385000;1735895838
769700;1735895838
3049070;1735895838
16950929;1735895838
100917;1735895838
100000;1735895838
1680000;1735895838
400000;1735895838
768153;1735895838
5231847;1735895838
10000;1735895838
400000;1735895838
1001402;1735895838
500000;1735895838
20000;1735895838
440000;1735895838
100000;1735895838
100000;1735895838
1041000;1735895838
300000;1735895838
30000;1735895838
100;1735895838
100000;1735895838
800;1735895838
100000;1735895838
4166666;1735895838
840000;1735895838
416666;1735895838
50000;1735895838
100000;1735895838
260000;1735895838
30000;1735895838
100000;1735895838
176219;1735895838
10000;1735895838
53569;1735895838
4421730;1735895838
100;1735895838
5578169;1735895839
345647;1735895839
908123;1735895839
1000000;1735895839
1500000;1735895839
2931406;1735895839
185051;1735895839
500000;1735895839
125000;1735895839
500000;1735895839
2858543;1735895839
999999;1735895843
1004054;1735895846
100;1735895846
1916521;1735895856
350000;1735895856
130434;1735895856
50000;1735895856
53045;1735895856
246955;1735895856
13045;1735895856
80000;1735895856
100000;1735895856
1350000;1735895856
6955;1735895856
100000;1735895856
45000;1735895856
44000;1735895856
400000;1735895856
400000;1735895856
60000;1735895856
210000;1735895856
45000;1735895856
44000;1735895856
50000;1735895856
43478;1735895856
116521;1735895856
88000;1735895856
1000000;1735895856
100000;1735895856
217391;1735895856
217001;1735895856
812654;1735895856
250000;1735895862
150000;1735895876
200000;1735895878
13000;1735895885
20000;1735895914
104000;1735895950
12000;1735895988
118989;1735895999
100000;1735896015
500000;1735896017
1000000;1735896046
100000;1735896088
200000;1735896113
465000;1735896138
81800;1735896138
150000;1735896138
600000;1735896138
90000;1735896138
203200;1735896138
100000;1735896145
217000;1735896213
3000000;1735896244
59429;1735896271
50000;1735896271
40571;1735896271
4240;1735896315
250000;1735896345
38000;1735896348
112000;1735896367
150000;1735896367
44000;1735896373
820346;1735896383
179654;1735896383
65217;1735896398
999999;1735896424
10000;1735896433
27346;1735896451
100000;1735896451
80061;1735896451
10000;1735896469
250000;1735896478
19939;1735896508
20061;1735896508
676033;1735896513
617777;1735896600
1632223;1735896600
279939;1735896646
135230;1735896646
300000;1735896658
143116;1735896699
36884;1735896699
25000;1735896750
100000;1735896760
40000;1735896781
999999;1735896798
43478;1735896812
40;1735896819
60000;1735896836
400000;1735896927
200;1735897023
245630;1735897080
270909;1735897160
2150000;1735897181
208000;1735897192
7000000;1735897213
3400;1735897217
61300;1735897230
41666;1735897246
53000;1735897268
120000;1735897283
10000;1735897289
2000000;1735897299
200000;1735897299
9049;1735897306
55760;1735897351
144240;1735897351
20000;1735897368
1000000;1735897420
1052;1735897452
100000;1735897452
200000;1735897452
44000;1735897452
66300;1735897452
2342429;1735897452
275;1735897460
700000;1735897558
200000;1735897566
52631;1735897579
100000;1735897690
207826;1735897711
150000;1735897744
175000;1735897753
931338;1735897781
4000000;1735897781
3401995;1735897781
100000;1735897789
755485;1735897793
44515;1735897793
500000;1735897799
38461;1735897809
360138;1735897824
7973195;1735897824
580000;1735897831
309429;1735897877
20000;1735897877
300000;1735897877
870571;1735897877
465162;1735897892
234838;1735897892
416666;1735897902
1066479;1735897922
33521;1735897922
432126;1735897924
2026804;1735897928
100000;1735897928
3525369;1735897928
500000;1735897931
41666;1735897990
60000;1735897992
500000;1735898023
920;1735898091
130831;1735898100
103169;1735898100
100000;1735898140
230000;1735898171
58500;1735898175
100000;1735898195
419080;1735898230
80000;1735898230
250000;1735898352
30000;1735898359
10;1735898361
38819;1735898412
961181;1735898412
64631;1735898412
185369;1735898412
250000;1735898413
650000;1735898455
920000;1735898457
20000;1735898457
200000;1735898457
200000;1735898457
789870;1735898457
150000;1735898457
2625000;1735898457
95130;1735898457
200000;1735898459
200000;1735898464
78260;1735898489
100000;1735898499
26371;1735898615
18629;1735898615
21831;1735898632
10000;1735898632
214169;1735898632
385000;1735898653
44000;1735898669
208000;1735898673
9000;1735898679
500000;1735898845
8900;1735898857
90000;1735898883
145371;1735898903
104629;1735898903
230000;1735898904
60000;1735898919
30;1735898919
50000;1735898943
100000;1735898958
130000;1735898974
10000;1735898979
16469;1735899003
922;1735899003
123000;1735899044
34050;1735899112
300000;1735899112
5000;1735899112
195000;1735899112
5000000;1735899113
522257;1735899113
999999;1735899113
999999;1735899113
1000000;1735899113
999999;1735899113
477746;1735899113
522253;1735899113
999999;1735899113
999999;1735899113
2000000;1735899113
477749;1735899113
5000000;1735899113
5000000;1735899113
1522250;1735899113
1366929;1735899113
200000;1735899113
1000000;1735899113
910821;1735899113
5000000;1735899113
4089178;1735899113
910822;1735899113
5000000;1735899113
206788;1735899113
2882390;1735899113
2117610;1735899113
6882390;1735899126
2117610;1735899126
300000;1735899134
775831;1735899152
10000;1735899152
10000;1735899152
10000;1735899152
8000;1735899152
100000;1735899152
80000;1735899152
200000;1735899152
2000000;1735899152
1000000;1735899152
1000;1735899152
50000;1735899152
500000;1735899152
1000000;1735899152
50000;1735899152
500;1735899152
5000;1735899152
100000;1735899152
50000;1735899152
49669;1735899152
60000;1735899253
765162;1735899260
600000;1735899260
43700;1735899260
44000;1735899260
250000;1735899260
100000;1735899260
750000;1735899260
500000;1735899260
500000;1735899260
263;1735899260
88191;1735899260
100000;1735899260
1000000;1735899260
260000;1735899260
1230000;1735899260
73913;1735899260
880000;1735899260
500000;1735899260
45000;1735899260
147560;1735899260
700000;1735899260
230000;1735899260
75000;1735899260
95000;1735899260
1022211;1735899260
130000;1735899357
200000;1735899441
150000;1735899463
500000;1735899479
250000;1735899501
100000;1735899546
445870;1735899605
554130;1735899605
121700;1735899642
24133;1735899642
240000;1735899643
80371;1735899740
25879;1735899740
120000;1735899748
100000;1735899801
474121;1735899816
500000;1735899816
70000;1735899816
217391;1735899816
2500000;1735899816
500000;1735899816
463157;1735899816
275331;1735899816
5000000;1735899830
500000;1735899831
4633376;1735899845
100000;1735899845
266624;1735899845
6192390;1735899848
907610;1735899848
8092390;1735899849
1;1735899849
208000;1735899849
505833;1735899849
100;1735899849
1500000;1735899849
170000;1735899849
7734154;1735899849
2265845;1735899849
1234155;1735899849
65846;1735899849
4934154;1735899849
65846;1735899849
4936312;1735899849
963688;1735899849
445870;1735899849
500000;1735899849
1390442;1735899849
809558;1735899849
438000;1735899849
200000;1735899849
552442;1735899849
4447558;1735899849
5000000;1735899849
5000000;1735899849
500000;1735899849
17867;1735899849
1605000;1735899849
1837163;1735899849
1000000;1735899849
235000;1735899849
357411;1735899849
154589;1735899849
500000;1735899849
1000000;1735899849
6000000;1735899849
490000;1735899849
750000;1735899849
1000000;1735899849
10105410;1735899849
4894590;1735899849
770000;1735899849
250000;1735899849
1500000;1735899849
1000000;1735899849
60876;1735899849
75000;1735899849
1000000;1735899849
726092;1735899849
500000;1735899849
208000;1735899849
208000;1735899849
500000;1735899849
3500000;1735899849
1000000;1735899849
300000;1735899849
63821;1735899850
200000;1735899850
193699;1735899850
6301;1735899850
33699;1735899850
500000;1735899853
261;1735899921
500000;1735899924
750000;1735899962
47000;1735899964
590000;1735899987
500000;1735900018
500000;1735900043
3410000;1735900092
4090000;1735900092
150000;1735900095
760000;1735900098
1573333;1735900098
3426667;1735900119
4073333;1735900119
119301;1735900124
150000;1735900124
105699;1735900124
926667;1735900147
206250;1735900147
3867083;1735900147
720000;1735900150
1037180;1735900163
100;1735900163
13962718;1735900163
6037281;1735900164
6636053;1735900164
1132917;1735900164
5000000;1735900164
5000000;1735900164
2000000;1735900164
625000;1735900164
250000;1735900164
458333;1735900164
5533749;1735900164
4466251;1735900164
130000;1735900164
1667082;1735900164
100000;1735900164
75000;1735900164
2000000;1735900182
2000000;1735900189
8000000;1735900191
1561666;1735900192
100;1735900192
1000000;1735900192
12438232;1735900192
977788;1735900193
5000000;1735900194
1000000;1735900194
100;1735900194
200000;1735900228
78000;1735900237
480;1735900269
300000;1735900332
100000;1735900488
41666;1735900507
5000;1735900527
25000;1735900652
300000;1735900801
150000;1735900823
208200;1735900823
200000;1735900823
171800;1735900823
52635;1735900980
50000;1735900980
67365;1735900980
175;1735900996
50000;1735901020
200000;1735901058
250000;1735901394
42635;1735901520
7665;1735901520
480;1735901544
40000;1735901567
480;1735901611
5;1735901646
98038;1735901771
540433;1735901771
2000000;1735901820
40000;1735901862
1;1735901940
48156;1735901972
360000;1735902046
36528;1735902080
208333;1735902080
208333;1735902080
208333;1735902080
208333;1735902080
130140;1735902080
129749;1735902203
20000;1735902243
100000;1735902282
40000;1735902354
640469;1735902425
2000000;1735902584
244779;1735902656
35714;1735902662
2000000;1735902670
96000;1735902728
96621;1735902796
375;1735902796
375;1735902796
375;1735902796
375;1735902796
200000;1735902796
375;1735902796
793925;1735902796
407579;1735902796
4000000;1735902804
4000000;1735902815
2500000;1735902827
100000;1735902891
954565;1735902970
35435;1735902970
76000;1735903034
1154000;1735903034
492002;1735903062
100000;1735903089
100000;1735903093
100000;1735903102
1;1735903130
1;1735903172
100000;1735903189
1;1735903207
50000;1735903239
1;1735903240
450000;1735903248
40000;1735903319
1;1735903331
379749;1735903352
1;1735903359
1;1735903382
200000;1735903415
41666;1735903417
1;1735903513
